Filename,Foreground Species,Background Species,Remarks
DeKUWC-1-2016-01-05-15-55-02.mp3,,,
DeKUWC-1-2016-01-05-16-00-01.mp3,,,
DeKUWC-1-2016-01-05-16-05-01.mp3,,,
DeKUWC-1-2016-01-05-16-10-01.mp3,,,
DeKUWC-1-2016-01-05-16-15-01.mp3,,,
DeKUWC-1-2016-01-05-16-20-01.mp3,,,
DeKUWC-1-2016-01-05-16-25-01.mp3,,,
DeKUWC-1-2016-01-05-16-30-01.mp3,,,
DeKUWC-1-2016-01-05-16-35-01.mp3,,Yellow-rumped Tinkerbird,
DeKUWC-1-2016-01-05-16-40-01.mp3,,Yellow-rumped Tinkerbird,
DeKUWC-1-2016-01-05-16-45-01.mp3,,,
DeKUWC-1-2016-01-05-16-50-01.mp3,,,
DeKUWC-1-2016-01-05-16-55-01.mp3,,,
DeKUWC-1-2016-01-05-17-00-01.mp3,,,
DeKUWC-1-2016-01-05-17-05-01.mp3,,,
DeKUWC-1-2016-01-05-17-10-01.mp3,,,
DeKUWC-1-2016-01-05-17-15-01.mp3,,,
DeKUWC-1-2016-01-05-17-20-02.mp3,,,An insect
DeKUWC-1-2016-01-05-17-25-01.mp3,,,
DeKUWC-1-2016-01-05-17-30-01.mp3,,,
DeKUWC-1-2016-01-05-17-35-01.mp3,,,
DeKUWC-1-2016-01-05-17-40-01.mp3,,,
DeKUWC-1-2016-01-05-17-45-02.mp3,,,
DeKUWC-1-2016-01-05-17-50-01.mp3,,,
DeKUWC-1-2016-01-05-17-55-01.mp3,,,
DeKUWC-1-2016-01-05-18-00-01.mp3,,,
DeKUWC-1-2016-01-05-18-05-01.mp3,,,
DeKUWC-1-2016-01-05-18-10-02.mp3,,,
DeKUWC-1-2016-01-05-18-15-01.mp3,,,
DeKUWC-1-2016-01-05-18-20-01.mp3,,,
DeKUWC-1-2016-01-05-18-25-01.mp3,,,
DeKUWC-1-2016-01-05-18-30-02.mp3,,,
DeKUWC-1-2016-01-05-18-35-01.mp3,,,
DeKUWC-1-2016-01-05-18-40-01.mp3,,,
DeKUWC-1-2016-01-05-18-45-01.mp3,,,
DeKUWC-1-2016-01-05-18-50-01.mp3,,,
DeKUWC-1-2016-01-05-18-55-02.mp3,,,
DeKUWC-1-2016-01-05-19-00-01.mp3,,,
DeKUWC-1-2016-01-05-19-05-01.mp3,,,
DeKUWC-1-2016-01-05-19-10-01.mp3,,,
DeKUWC-1-2016-01-05-19-15-01.mp3,,,
DeKUWC-1-2016-01-05-19-20-01.mp3,,,
DeKUWC-1-2016-01-05-19-25-01.mp3,,,
DeKUWC-1-2016-01-05-19-30-01.mp3,,,
DeKUWC-1-2016-01-05-19-35-01.mp3,,,
DeKUWC-1-2016-01-05-19-40-01.mp3,,,
DeKUWC-1-2016-01-05-19-45-01.mp3,,,
DeKUWC-1-2016-01-05-19-50-01.mp3,,,
DeKUWC-1-2016-01-05-19-55-01.mp3,,,
DeKUWC-1-2016-01-05-20-00-01.mp3,,,
DeKUWC-1-2016-01-05-20-05-01.mp3,,,
DeKUWC-1-2016-01-05-20-10-01.mp3,,,
DeKUWC-1-2016-01-05-20-15-01.mp3,,,
DeKUWC-1-2016-01-05-20-20-01.mp3,,,
DeKUWC-1-2016-01-05-20-25-01.mp3,,,
DeKUWC-1-2016-01-05-20-30-01.mp3,,,
DeKUWC-1-2016-01-05-20-35-01.mp3,,,
DeKUWC-1-2016-01-05-20-40-01.mp3,,,
DeKUWC-1-2016-01-05-20-45-02.mp3,,,
DeKUWC-1-2016-01-05-20-50-01.mp3,,,
DeKUWC-1-2016-01-05-20-55-01.mp3,,,
DeKUWC-1-2016-01-05-21-00-01.mp3,,,
DeKUWC-1-2016-01-05-21-05-01.mp3,,,
DeKUWC-1-2016-01-05-21-10-02.mp3,,,
DeKUWC-1-2016-01-05-21-15-01.mp3,,,
DeKUWC-1-2016-01-05-21-20-01.mp3,,,
DeKUWC-1-2016-01-05-21-25-01.mp3,,,
DeKUWC-1-2016-01-05-21-30-02.mp3,,,
DeKUWC-1-2016-01-05-21-35-01.mp3,,,
DeKUWC-1-2016-01-05-21-40-01.mp3,,,
DeKUWC-1-2016-01-05-21-45-01.mp3,,,
DeKUWC-1-2016-01-05-21-50-01.mp3,,,
DeKUWC-1-2016-01-05-21-55-02.mp3,,,
DeKUWC-1-2016-01-05-22-00-01.mp3,,,
DeKUWC-1-2016-01-05-22-05-01.mp3,,,
DeKUWC-1-2016-01-05-22-10-01.mp3,,,
DeKUWC-1-2016-01-05-22-15-01.mp3,,,
DeKUWC-1-2016-01-05-22-20-01.mp3,,,
DeKUWC-1-2016-01-05-22-25-01.mp3,,,
DeKUWC-1-2016-01-05-22-30-01.mp3,,,
DeKUWC-1-2016-01-05-22-35-01.mp3,,,
DeKUWC-1-2016-01-05-22-40-02.mp3,,,
DeKUWC-1-2016-01-05-22-45-01.mp3,,,
DeKUWC-1-2016-01-05-22-50-01.mp3,,,
DeKUWC-1-2016-01-05-22-55-01.mp3,,,
DeKUWC-1-2016-01-05-23-00-01.mp3,,,
DeKUWC-1-2016-01-05-23-05-01.mp3,,,
DeKUWC-1-2016-01-05-23-10-01.mp3,,,
DeKUWC-1-2016-01-05-23-15-01.mp3,,,
DeKUWC-1-2016-01-05-23-20-02.mp3,,,
DeKUWC-1-2016-01-05-23-25-01.mp3,,,
DeKUWC-1-2016-01-05-23-30-01.mp3,,,
DeKUWC-1-2016-01-05-23-35-01.mp3,,,
DeKUWC-1-2016-01-05-23-40-01.mp3,,,
DeKUWC-1-2016-01-05-23-45-02.mp3,,,
DeKUWC-1-2016-01-05-23-50-01.mp3,,,
DeKUWC-1-2016-01-05-23-55-01.mp3,,,
DeKUWC-1-2016-01-06-00-00-01.mp3,,,
DeKUWC-1-2016-01-06-00-05-01.mp3,,,
DeKUWC-1-2016-01-06-00-10-02.mp3,,,
DeKUWC-1-2016-01-06-00-15-01.mp3,,,
DeKUWC-1-2016-01-06-00-20-01.mp3,,,
DeKUWC-1-2016-01-06-00-25-01.mp3,,,
DeKUWC-1-2016-01-06-00-30-02.mp3,,,
DeKUWC-1-2016-01-06-00-35-01.mp3,,,
DeKUWC-1-2016-01-06-00-40-01.mp3,,,
DeKUWC-1-2016-01-06-00-45-01.mp3,,,
DeKUWC-1-2016-01-06-00-50-01.mp3,,,
DeKUWC-1-2016-01-06-00-55-02.mp3,,,
DeKUWC-1-2016-01-06-01-00-01.mp3,,,
DeKUWC-1-2016-01-06-01-05-01.mp3,,,
DeKUWC-1-2016-01-06-01-10-01.mp3,,,
DeKUWC-1-2016-01-06-01-15-01.mp3,,,
DeKUWC-1-2016-01-06-01-20-01.mp3,,,
DeKUWC-1-2016-01-06-01-25-01.mp3,,,
DeKUWC-1-2016-01-06-01-30-01.mp3,,,
DeKUWC-1-2016-01-06-01-35-01.mp3,,,
DeKUWC-1-2016-01-06-01-40-02.mp3,,,
DeKUWC-1-2016-01-06-01-45-01.mp3,,,
DeKUWC-1-2016-01-06-01-50-01.mp3,,,
DeKUWC-1-2016-01-06-01-55-01.mp3,,,
DeKUWC-1-2016-01-06-02-00-01.mp3,,,
DeKUWC-1-2016-01-06-02-05-02.mp3,,,
DeKUWC-1-2016-01-06-02-10-01.mp3,,,
DeKUWC-1-2016-01-06-02-15-01.mp3,,,
DeKUWC-1-2016-01-06-02-20-01.mp3,,,
DeKUWC-1-2016-01-06-02-25-01.mp3,,,
DeKUWC-1-2016-01-06-02-30-01.mp3,,,
DeKUWC-1-2016-01-06-02-35-01.mp3,,,
DeKUWC-1-2016-01-06-02-40-01.mp3,,,
DeKUWC-1-2016-01-06-02-45-01.mp3,,,
DeKUWC-1-2016-01-06-02-50-01.mp3,,,
DeKUWC-1-2016-01-06-02-55-01.mp3,,,
DeKUWC-1-2016-01-06-03-00-01.mp3,,,
DeKUWC-1-2016-01-06-03-05-01.mp3,,,
DeKUWC-1-2016-01-06-03-10-01.mp3,,,
DeKUWC-1-2016-01-06-03-15-01.mp3,,,
DeKUWC-1-2016-01-06-03-20-01.mp3,,,
DeKUWC-1-2016-01-06-03-25-01.mp3,,,
DeKUWC-1-2016-01-06-03-30-02.mp3,,,
DeKUWC-1-2016-01-06-03-35-01.mp3,,,
DeKUWC-1-2016-01-06-03-40-01.mp3,,,
DeKUWC-1-2016-01-06-03-45-01.mp3,,,
DeKUWC-1-2016-01-06-03-50-01.mp3,,,
DeKUWC-1-2016-01-06-03-55-02.mp3,,,
DeKUWC-1-2016-01-06-04-00-01.mp3,,,
DeKUWC-1-2016-01-06-04-05-01.mp3,,,
DeKUWC-1-2016-01-06-04-10-01.mp3,,,
DeKUWC-1-2016-01-06-04-15-01.mp3,,,
DeKUWC-1-2016-01-06-04-20-01.mp3,,,
DeKUWC-1-2016-01-06-04-25-01.mp3,,,
DeKUWC-1-2016-01-06-04-30-01.mp3,,,
DeKUWC-1-2016-01-06-04-35-01.mp3,,,
DeKUWC-1-2016-01-06-04-40-02.mp3,,,
DeKUWC-1-2016-01-06-04-45-01.mp3,,,
DeKUWC-1-2016-01-06-04-50-01.mp3,,,
DeKUWC-1-2016-01-06-04-55-01.mp3,,,
DeKUWC-1-2016-01-06-05-00-01.mp3,,,
DeKUWC-1-2016-01-06-05-05-02.mp3,,,
DeKUWC-1-2016-01-06-05-10-01.mp3,,,
DeKUWC-1-2016-01-06-05-15-01.mp3,,,
DeKUWC-1-2016-01-06-05-25-02.mp3,,,
DeKUWC-1-2016-01-06-05-30-01.mp3,,,
DeKUWC-1-2016-01-06-05-35-01.mp3,,,
DeKUWC-1-2016-01-06-05-40-01.mp3,,,
DeKUWC-1-2016-01-06-05-45-01.mp3,,,
DeKUWC-1-2016-01-06-05-50-01.mp3,,,
DeKUWC-1-2016-01-06-05-55-01.mp3,,,
DeKUWC-1-2016-01-06-06-00-01.mp3,,,
DeKUWC-1-2016-01-06-06-05-01.mp3,,,
DeKUWC-1-2016-01-06-06-10-01.mp3,,,
DeKUWC-1-2016-01-06-06-15-01.mp3,,,
DeKUWC-1-2016-01-06-06-20-01.mp3,,,
DeKUWC-1-2016-01-06-06-25-01.mp3,,,
DeKUWC-1-2016-01-06-06-30-01.mp3,Grey-backed Camaroptera,Yellow-whiskered Greenbul,Robin-Chat singing in the background
DeKUWC-1-2016-01-06-06-35-01.mp3,Yellow-whiskered Greenbul,Olive Thrush;Hartlaub's Turaco,
DeKUWC-1-2016-01-06-06-40-02.mp3,Grey-backed Camaroptera,Common Bulbul;Hadada Ibis,
DeKUWC-1-2016-01-06-06-45-01.mp3,,,
DeKUWC-1-2016-01-06-06-50-01.mp3,,Grey-backed Camaroptera;Black-backed Puffback,Insect in the foreground toward the end
DeKUWC-1-2016-01-06-06-55-01.mp3,,,
DeKUWC-1-2016-01-06-07-00-01.mp3,Grey-backed Camaroptera;Black-backed Puffback;Pied Crow,,
DeKUWC-1-2016-01-06-07-05-02.mp3,,,
DeKUWC-1-2016-01-06-07-10-01.mp3,,,
DeKUWC-1-2016-01-06-07-15-01.mp3,,,
DeKUWC-1-2016-01-06-07-20-01.mp3,,,
DeKUWC-1-2016-01-06-07-25-02.mp3,,,
DeKUWC-1-2016-01-06-07-30-01.mp3,,,
DeKUWC-1-2016-01-06-07-35-01.mp3,Black-backed Puffback;Abyssinian Crimsonwing;Black-headed Oriole,,
DeKUWC-1-2016-01-06-07-40-01.mp3,Grey-backed Camaroptera,Yellow-rumped Tinkerbird,
DeKUWC-1-2016-01-06-07-45-01.mp3,,,
DeKUWC-1-2016-01-06-07-50-01.mp3,,,
DeKUWC-1-2016-01-06-07-55-01.mp3,,,
DeKUWC-1-2016-01-06-08-00-01.mp3,,,
DeKUWC-1-2016-01-06-08-05-01.mp3,Common Bulbul;Yellow-whiskered Greenbul;Silvery-cheeked Hornbill,,
DeKUWC-1-2016-01-06-08-10-01.mp3,,,
DeKUWC-1-2016-01-06-08-15-01.mp3,,,
DeKUWC-1-2016-01-06-08-20-01.mp3,,,
DeKUWC-1-2016-01-06-08-25-01.mp3,,,
DeKUWC-1-2016-01-06-08-30-02.mp3,,,
DeKUWC-1-2016-01-06-08-35-01.mp3,,,
DeKUWC-1-2016-01-06-08-40-01.mp3,,,
DeKUWC-1-2016-01-06-08-45-01.mp3,,,
DeKUWC-1-2016-01-06-08-50-01.mp3,,,
DeKUWC-1-2016-01-06-08-55-02.mp3,Grey-backed Camaroptera,Black-backed Puffback;Tropical Boubou,
DeKUWC-1-2016-01-06-09-00-01.mp3,,,
DeKUWC-1-2016-01-06-09-05-01.mp3,,,
DeKUWC-1-2016-01-06-09-10-01.mp3,,,
DeKUWC-1-2016-01-06-09-15-01.mp3,,,
DeKUWC-1-2016-01-06-09-20-01.mp3,,,
DeKUWC-1-2016-01-06-09-25-01.mp3,,,
DeKUWC-1-2016-01-06-09-30-01.mp3,Hadada Ibis,,
DeKUWC-1-2016-01-06-09-35-01.mp3,,,
DeKUWC-1-2016-01-06-09-40-02.mp3,Grey-backed Camaroptera,Brown Woodland Warbler;Yellow-rumped Tinkerbird,
DeKUWC-1-2016-01-06-09-45-01.mp3,,,
DeKUWC-1-2016-01-06-09-50-01.mp3,,,
DeKUWC-1-2016-01-06-09-55-01.mp3,,,
DeKUWC-1-2016-01-06-10-00-01.mp3,,,
DeKUWC-1-2016-01-06-10-05-02.mp3,,,
DeKUWC-1-2016-01-06-10-10-01.mp3,,,
DeKUWC-1-2016-01-06-10-15-01.mp3,,,
DeKUWC-1-2016-01-06-10-20-01.mp3,,,
DeKUWC-1-2016-01-06-10-25-02.mp3,,,
DeKUWC-1-2016-01-06-10-30-01.mp3,,,
DeKUWC-1-2016-01-06-10-35-01.mp3,,,
DeKUWC-1-2016-01-06-10-40-01.mp3,,,
DeKUWC-1-2016-01-06-10-45-01.mp3,Yellow-rumped Tinkerbird,Tropical Boubou;Grey-backed Camaroptera;Brown Woodland Warbler,
DeKUWC-1-2016-01-06-10-50-02.mp3,,,
DeKUWC-1-2016-01-06-10-55-01.mp3,,,
DeKUWC-1-2016-01-06-11-00-01.mp3,,,
DeKUWC-1-2016-01-06-11-05-01.mp3,,,
DeKUWC-1-2016-01-06-11-10-01.mp3,,,
DeKUWC-1-2016-01-06-11-15-02.mp3,,,
DeKUWC-1-2016-01-06-11-20-01.mp3,,,
DeKUWC-1-2016-01-06-11-25-01.mp3,,,
DeKUWC-1-2016-01-06-11-30-01.mp3,,,
DeKUWC-1-2016-01-06-11-35-01.mp3,,,
DeKUWC-1-2016-01-06-11-40-01.mp3,,,
DeKUWC-1-2016-01-06-11-45-01.mp3,,,
DeKUWC-1-2016-01-06-11-50-01.mp3,,,
DeKUWC-1-2016-01-06-11-55-01.mp3,,,
DeKUWC-1-2016-01-06-12-00-01.mp3,,,
DeKUWC-1-2016-01-06-12-05-01.mp3,,,
DeKUWC-1-2016-01-06-12-10-01.mp3,,,
DeKUWC-1-2016-01-06-12-15-01.mp3,,,
DeKUWC-1-2016-01-06-12-20-01.mp3,,,
DeKUWC-1-2016-01-06-12-25-01.mp3,,,
DeKUWC-1-2016-01-06-12-30-01.mp3,Common Drongo,Yellow-rumped Tinkerbird,
DeKUWC-1-2016-01-06-12-35-01.mp3,,,
DeKUWC-1-2016-01-06-12-40-02.mp3,,,
DeKUWC-1-2016-01-06-12-45-01.mp3,,,
DeKUWC-1-2016-01-06-12-50-01.mp3,,,
DeKUWC-1-2016-01-06-12-55-01.mp3,,,
DeKUWC-1-2016-01-06-13-00-01.mp3,,,
DeKUWC-1-2016-01-06-13-05-02.mp3,,,
DeKUWC-1-2016-01-06-13-10-01.mp3,,,
DeKUWC-1-2016-01-06-13-15-01.mp3,,,
DeKUWC-1-2016-01-06-13-20-01.mp3,,,
DeKUWC-1-2016-01-06-13-25-02.mp3,,,
DeKUWC-1-2016-01-06-13-30-01.mp3,,,
DeKUWC-1-2016-01-06-13-35-01.mp3,,,
DeKUWC-1-2016-01-06-13-40-01.mp3,,,
DeKUWC-1-2016-01-06-13-45-01.mp3,,,
DeKUWC-1-2016-01-06-13-50-02.mp3,,,
DeKUWC-1-2016-01-06-13-55-01.mp3,,,
DeKUWC-1-2016-01-06-14-00-01.mp3,,,
DeKUWC-1-2016-01-06-14-05-01.mp3,Grey-backed Camaroptera;Yellow-rumped Tinkerbird,,
DeKUWC-1-2016-01-06-14-10-01.mp3,Yellow-whiskered Greenbul;Common Drongo,,
DeKUWC-1-2016-01-06-14-15-02.mp3,,,
DeKUWC-1-2016-01-06-14-20-01.mp3,,,
DeKUWC-1-2016-01-06-14-25-01.mp3,,,An insect
DeKUWC-1-2016-01-06-14-30-01.mp3,,,
DeKUWC-1-2016-01-06-14-35-02.mp3,,,
DeKUWC-1-2016-01-06-14-40-01.mp3,,,
DeKUWC-1-2016-01-06-14-45-01.mp3,,,
DeKUWC-1-2016-01-06-14-50-01.mp3,,,
DeKUWC-1-2016-01-06-14-55-01.mp3,,,
DeKUWC-1-2016-01-06-15-00-01.mp3,,,
DeKUWC-1-2016-01-06-15-05-01.mp3,,,
DeKUWC-1-2016-01-06-15-10-01.mp3,,,
DeKUWC-1-2016-01-06-15-15-01.mp3,,,
DeKUWC-1-2016-01-06-15-20-01.mp3,,,
DeKUWC-1-2016-01-06-15-25-01.mp3,,,
DeKUWC-1-2016-01-06-15-30-01.mp3,,,
DeKUWC-1-2016-01-06-15-35-01.mp3,,,
DeKUWC-1-2016-01-06-15-40-02.mp3,,,
DeKUWC-1-2016-01-06-15-45-01.mp3,,,
DeKUWC-1-2016-01-06-15-50-01.mp3,,,An insect
DeKUWC-1-2016-01-06-15-55-01.mp3,,,
DeKUWC-1-2016-01-06-16-00-01.mp3,,,
DeKUWC-1-2016-01-06-16-05-02.mp3,,,
DeKUWC-2-2016-01-05-11-20-01.mp3,,,
DeKUWC-2-2016-01-05-11-25-01.mp3,,,
DeKUWC-2-2016-01-05-11-30-01.mp3,,,
DeKUWC-2-2016-01-05-11-35-01.mp3,,,
DeKUWC-2-2016-01-05-11-40-01.mp3,,,
DeKUWC-2-2016-01-05-11-45-01.mp3,,,
DeKUWC-2-2016-01-05-11-50-02.mp3,,,
DeKUWC-2-2016-01-05-11-55-01.mp3,,,
DeKUWC-2-2016-01-05-12-00-01.mp3,,,
DeKUWC-2-2016-01-05-12-05-01.mp3,,,
DeKUWC-2-2016-01-05-12-10-01.mp3,,,
DeKUWC-2-2016-01-05-12-15-01.mp3,,,
DeKUWC-2-2016-01-05-12-20-01.mp3,,,
DeKUWC-2-2016-01-05-12-25-01.mp3,,,
DeKUWC-2-2016-01-05-12-30-01.mp3,,,
DeKUWC-2-2016-01-05-12-35-01.mp3,,,
DeKUWC-2-2016-01-05-12-40-01.mp3,,,
DeKUWC-2-2016-01-05-12-45-01.mp3,,,
DeKUWC-2-2016-01-05-12-50-01.mp3,,,
DeKUWC-2-2016-01-05-12-55-01.mp3,,,
DeKUWC-2-2016-01-05-13-00-01.mp3,,,
DeKUWC-2-2016-01-05-13-05-01.mp3,,,
DeKUWC-2-2016-01-05-13-10-01.mp3,,,
DeKUWC-2-2016-01-05-13-15-02.mp3,,,
DeKUWC-2-2016-01-05-13-20-01.mp3,Yellow-whiskered Greenbul;Grey-backed Camaroptera,,
DeKUWC-2-2016-01-05-13-25-01.mp3,,,
DeKUWC-2-2016-01-05-13-30-01.mp3,Yellow-whiskered Greenbul,,
DeKUWC-2-2016-01-05-13-35-01.mp3,,,
DeKUWC-2-2016-01-05-13-40-01.mp3,,,
DeKUWC-2-2016-01-05-13-45-01.mp3,,,
DeKUWC-2-2016-01-05-13-50-01.mp3,,,
DeKUWC-2-2016-01-05-13-55-01.mp3,,,
DeKUWC-2-2016-01-05-14-00-01.mp3,,,
DeKUWC-2-2016-01-05-14-05-01.mp3,,,
DeKUWC-2-2016-01-05-14-10-01.mp3,,,
DeKUWC-2-2016-01-05-14-15-01.mp3,,,
DeKUWC-2-2016-01-05-14-20-01.mp3,,,
DeKUWC-2-2016-01-05-14-25-01.mp3,,,
DeKUWC-2-2016-01-05-14-30-02.mp3,,,
DeKUWC-2-2016-01-05-14-35-01.mp3,,,
DeKUWC-2-2016-01-05-14-40-01.mp3,,,
DeKUWC-2-2016-01-05-14-45-01.mp3,,,
DeKUWC-2-2016-01-05-14-50-01.mp3,,,
DeKUWC-2-2016-01-05-14-55-01.mp3,,,
DeKUWC-2-2016-01-05-15-00-01.mp3,,,
DeKUWC-2-2016-01-05-15-05-01.mp3,,,
DeKUWC-2-2016-01-05-15-10-01.mp3,,,
DeKUWC-2-2016-01-05-15-15-01.mp3,,,
DeKUWC-2-2016-01-05-15-20-01.mp3,,Yellow-whiskered Greenbul,Very faint
DeKUWC-2-2016-01-05-15-25-01.mp3,,,
DeKUWC-2-2016-01-05-15-30-01.mp3,,,
DeKUWC-2-2016-01-05-15-35-01.mp3,,,
DeKUWC-2-2016-01-05-15-40-01.mp3,,,
DeKUWC-2-2016-01-05-15-45-01.mp3,,,
DeKUWC-2-2016-01-05-15-50-02.mp3,,,
DeKUWC-2-2016-01-05-15-55-02.mp3,Grey-backed Camaroptera,Yellow-rumped Tinkerbird;Yellow-whiskered Greenbul,
DeKUWC-2-2016-01-05-16-00-01.mp3,,,
DeKUWC-2-2016-01-05-16-05-01.mp3,,,
DeKUWC-2-2016-01-05-16-10-01.mp3,,,
DeKUWC-2-2016-01-05-16-15-01.mp3,,,
DeKUWC-2-2016-01-05-16-20-01.mp3,,,
DeKUWC-2-2016-01-05-16-25-01.mp3,Yellow-whiskered Greenbul,Tropical Boubou,
DeKUWC-2-2016-01-05-16-30-01.mp3,,,
DeKUWC-2-2016-01-05-16-35-01.mp3,,,
DeKUWC-2-2016-01-05-16-40-01.mp3,,,
DeKUWC-2-2016-01-05-16-45-01.mp3,,,
DeKUWC-2-2016-01-05-16-50-01.mp3,,,
DeKUWC-2-2016-01-05-16-55-01.mp3,,,
DeKUWC-2-2016-01-05-17-00-01.mp3,,,
DeKUWC-2-2016-01-05-17-05-01.mp3,,,
DeKUWC-2-2016-01-05-17-10-01.mp3,,,
DeKUWC-2-2016-01-05-17-15-02.mp3,,,
DeKUWC-2-2016-01-05-17-20-01.mp3,Yellow-whiskered Greenbul,,
DeKUWC-2-2016-01-05-17-25-01.mp3,Yellow-whiskered Greenbul,Hartlaub's Turaco,
DeKUWC-2-2016-01-05-17-30-01.mp3,,,
DeKUWC-2-2016-01-05-17-35-01.mp3,,,
DeKUWC-2-2016-01-05-17-40-01.mp3,,,
DeKUWC-2-2016-01-05-17-45-01.mp3,,,
DeKUWC-2-2016-01-05-17-50-01.mp3,,,
DeKUWC-2-2016-01-05-17-55-01.mp3,,,
DeKUWC-2-2016-01-05-18-00-01.mp3,,,
DeKUWC-2-2016-01-05-18-05-01.mp3,Yellow-whiskered Greenbul;Common Drongo,Hartlaub's Turaco;Tambourine Dove;Grey-backed Camaroptera,
DeKUWC-2-2016-01-05-18-10-01.mp3,Rüppell's Robin Chat;Brown Woodland Warbler,Hartlaub's Turaco,
DeKUWC-2-2016-01-05-18-15-01.mp3,,,
DeKUWC-2-2016-01-05-18-20-01.mp3,,,
DeKUWC-2-2016-01-05-18-25-01.mp3,,,
DeKUWC-2-2016-01-05-18-30-02.mp3,,,
DeKUWC-2-2016-01-05-18-35-01.mp3,,,
DeKUWC-2-2016-01-05-18-40-01.mp3,,,
DeKUWC-2-2016-01-05-18-45-01.mp3,,,
DeKUWC-2-2016-01-05-18-50-01.mp3,,,
DeKUWC-2-2016-01-05-18-55-01.mp3,,,
